Algorithm,Processors,Size(bytes),Avg_Latency(us)
0,24,8192,47.65
0,24,16384,25.97
0,24,32768,43.89
0,24,65536,84.82
0,24,131072,162.30
0,24,262144,335.49
0,24,524288,591.43
0,24,1048576,1253.27
0,28,1,54.23
0,28,2,3.09
0,28,4,2.64
0,28,8,2.99
0,28,16,3.06
0,28,32,3.14
0,28,64,3.43
0,28,128,16.43
0,28,256,29.54
0,28,512,16.34
0,28,1024,21.96
0,28,2048,23.44
0,28,4096,38.10
0,28,8192,47.27
0,28,16384,24.89
0,28,32768,49.07
0,28,65536,86.59
0,28,131072,163.55
0,28,262144,334.47
0,28,524288,607.39
0,28,1048576,995.35
0,32,1,3546.76
0,32,2,11.11
0,32,4,2.66
0,32,8,2.02
0,32,16,2.15
0,32,32,2.09
0,32,64,4.12
0,32,128,11.75
0,32,256,19.23
0,32,512,14.23
0,32,1024,19.96
0,32,2048,39.77
0,32,4096,36.01
0,32,8192,51.64
0,32,16384,24.51
0,32,32768,40.72
0,32,65536,64.93
0,32,131072,152.81
0,32,262144,285.05
0,32,524288,515.11
0,32,1048576,1009.26
0,36,1,11.57
0,36,2,8.35
0,36,4,3.76
0,36,8,3.88
0,36,16,4.06
0,36,32,4.18
0,36,64,6.59
0,36,128,14.48
0,36,256,14.08
0,36,512,17.46
0,36,1024,18.55
0,36,2048,57.34
0,36,4096,35.90
0,36,8192,50.44
0,36,16384,22.85
0,36,32768,31.99
0,36,65536,53.88
0,36,131072,136.57
0,36,262144,253.98
0,36,524288,503.24
0,36,1048576,936.91
0,40,1,809.05
0,40,2,14.05
0,40,4,4.54
0,40,8,3.64
0,40,16,3.72
0,40,32,3.69
0,40,64,5.87
0,40,128,16.79
0,40,256,16.53
0,40,512,20.01
0,40,1024,21.34
0,40,2048,66.50
0,40,4096,41.17
0,40,8192,55.11
0,40,16384,29.26
0,40,32768,37.55
0,40,65536,65.12
0,40,131072,124.18
0,40,262144,248.54
0,40,524288,481.91
0,40,1048576,833.40
0,44,1,9.04
0,44,2,12.87
0,44,4,4.84
0,44,8,3.39
0,44,16,3.46
0,44,32,4.01
0,44,64,5.18
0,44,128,16.49
0,44,256,16.24
0,44,512,18.72
0,44,1024,21.34
0,44,2048,61.04
0,44,4096,39.63
0,44,8192,53.89
0,44,16384,27.02
0,44,32768,36.78
0,44,65536,66.32
0,44,131072,128.38
0,44,262144,244.66
0,44,524288,541.34
0,44,1048576,1000.45
0,48,1,8.64
0,48,2,14.66
0,48,4,4.34
0,48,8,4.19
0,48,16,3.21
0,48,32,3.94
0,48,64,5.06
0,48,128,17.34
0,48,256,16.47
0,48,512,19.80
0,48,1024,23.10
0,48,2048,59.26
0,48,4096,40.93
0,48,8192,57.26
0,48,16384,26.68
0,48,32768,36.29
0,48,65536,68.17
0,48,131072,131.88
0,48,262144,275.46
0,48,524288,542.54
0,48,1048576,1051.47
1,4,1,1.23
1,4,2,0.28
1,4,4,0.19
1,4,8,0.22
1,4,16,0.32
1,4,32,0.39
1,4,64,0.36
1,4,128,4.94
1,4,256,11.63
1,4,512,5.02
1,4,1024,7.45
1,4,2048,9.57
1,4,4096,17.91
1,4,8192,20.42
1,4,16384,6.43
1,4,32768,9.57
1,4,65536,15.55
1,4,131072,26.27
1,4,262144,51.05
1,4,524288,94.91
1,4,1048576,232.05
1,8,1,0.96
1,8,2,0.75
1,8,4,3.22
1,8,8,0.83
1,8,16,0.66
1,8,32,1.18
1,8,64,0.84
1,8,128,10.46
1,8,256,10.14
1,8,512,10.52
1,8,1024,16.76
1,8,2048,18.89
1,8,4096,28.29
1,8,8192,46.23
1,8,16384,9.93
1,8,32768,17.52
1,8,65536,30.23
1,8,131072,55.95
1,8,262144,115.05
1,8,524288,263.89
1,8,1048576,437.59
1,12,1,30.78
1,12,2,1.85
1,12,4,4.60
1,12,8,1.73
1,12,16,1.69
1,12,32,1.94
1,12,64,1.51
1,12,128,14.95
1,12,256,29.59
1,12,512,24.76
1,12,1024,27.72
1,12,2048,46.69
1,12,4096,44.08
1,12,8192,55.65
1,12,16384,14.59
1,12,32768,26.46
1,12,65536,49.21
1,12,131072,105.63
1,12,262144,177.87
1,12,524288,367.34
1,12,1048576,699.83
1,16,1,4.96
1,16,2,1.76
1,16,4,13.08
1,16,8,0.88
1,16,16,1.51
1,16,32,2.34
1,16,64,2.16
1,16,128,20.18
1,16,256,19.55
1,16,512,21.61
1,16,1024,22.60
1,16,2048,31.52
1,16,4096,55.32
1,16,8192,71.71
1,16,16384,22.30
1,16,32768,40.85
1,16,65536,80.13
1,16,131072,172.66
1,16,262144,321.36
1,16,524288,698.62
1,16,1048576,1243.75
1,20,1,67.11
1,20,2,7.50
1,20,4,11.67
1,20,8,2.72
1,20,16,3.66
1,20,32,3.36
1,20,64,3.15
1,20,128,28.51
1,20,256,28.14
1,20,512,28.34
1,20,1024,34.64
1,20,2048,41.06
1,20,4096,72.94
1,20,8192,91.70
1,20,16384,26.23
1,20,32768,50.53
1,20,65536,114.52
1,20,131072,218.64
1,20,262144,412.88
1,20,524288,896.24
1,20,1048576,1301.63
1,24,1,37.06
1,24,2,8.68
1,24,4,2.93
1,24,8,4.15
1,24,16,3.50
1,24,32,4.36
1,24,64,2.01
1,24,128,31.75
1,24,256,38.81
1,24,512,32.24
1,24,1024,45.16
1,24,2048,73.27
1,24,4096,88.48
1,24,8192,114.73
1,24,16384,30.48
1,24,32768,54.79
1,24,65536,115.12
1,24,131072,253.46
1,24,262144,469.79
1,24,524288,974.39
1,24,1048576,1903.89
1,28,1,23.48
1,28,2,14.04
1,28,4,5.33
1,28,8,4.21
1,28,16,4.59
1,28,32,6.13
1,28,64,2.96
1,28,128,38.73
1,28,256,50.21
1,28,512,41.45
1,28,1024,61.60
1,28,2048,63.56
1,28,4096,114.88
1,28,8192,142.21
1,28,16384,25.41
1,28,32768,60.82
1,28,65536,106.01
1,28,131072,190.01
1,28,262144,414.21
1,28,524288,838.41
1,28,1048576,1366.35
1,32,1,3.46
1,32,2,7.99
1,32,4,15.33
1,32,8,2.84
1,32,16,3.69
1,32,32,3.26
1,32,64,11.91
1,32,128,38.36
1,32,256,38.73
1,32,512,45.47
1,32,1024,62.87
1,32,2048,76.67
1,32,4096,104.82
1,32,8192,146.02
1,32,16384,26.91
1,32,32768,51.62
1,32,65536,112.65
1,32,131072,198.08
1,32,262144,403.19
1,32,524288,942.38
1,32,1048576,1486.14
1,36,1,8.38
1,36,2,7.14
1,36,4,22.68
1,36,8,5.45
1,36,16,4.66
1,36,32,6.44
1,36,64,11.00
1,36,128,54.64
1,36,256,48.91
1,36,512,57.94
1,36,1024,66.14
1,36,2048,100.73
1,36,4096,130.29
1,36,8192,187.43
1,36,16384,31.66
1,36,32768,57.84
1,36,65536,114.80
1,36,131072,195.91
1,36,262144,413.86
1,36,524288,796.46
1,36,1048576,1683.17
1,40,1,5.13
1,40,2,6.75
1,40,4,16.65
1,40,8,4.95
1,40,16,4.64
1,40,32,4.88
1,40,64,7.22
1,40,128,45.96
1,40,256,43.66
1,40,512,51.74
1,40,1024,66.09
1,40,2048,88.31
1,40,4096,118.01
1,40,8192,164.37
1,40,16384,31.30
1,40,32768,60.28
1,40,65536,115.88
1,40,131072,213.66
1,40,262144,376.29
1,40,524288,717.98
1,40,1048576,1543.85
1,44,1,4.41
1,44,2,17.06
1,44,4,9.53
1,44,8,5.36
1,44,16,4.67
1,44,32,4.76
1,44,64,10.13
1,44,128,45.93
1,44,256,46.87
1,44,512,56.23
1,44,1024,68.83
1,44,2048,97.95
1,44,4096,126.07
1,44,8192,171.27
1,44,16384,37.01
1,44,32768,67.36
1,44,65536,134.22
1,44,131072,219.89
1,44,262144,436.75
1,44,524288,954.77
1,44,1048576,1629.52
1,48,1,9.93
1,48,2,12.93
1,48,4,16.14
1,48,8,6.39
1,48,16,5.37
1,48,32,5.07
1,48,64,10.19
1,48,128,50.22
1,48,256,48.65
1,48,512,54.36
1,48,1024,71.38
1,48,2048,108.83
1,48,4096,128.02
1,48,8192,182.97
1,48,16384,41.62
1,48,32768,74.37
1,48,65536,152.71
1,48,131072,246.81
1,48,262144,517.25
1,48,524288,918.13
1,48,1048576,1786.53
2,4,1,2.51
2,4,2,0.29
2,4,4,0.27
2,4,8,0.29
2,4,16,0.21
2,4,32,0.23
2,4,64,0.50
2,4,128,5.41
2,4,256,17.56
2,4,512,5.27
2,4,1024,9.48
2,4,2048,9.58
2,4,4096,17.28
2,4,8192,20.63
2,4,16384,7.02
2,4,32768,9.92
2,4,65536,17.46
2,4,131072,27.66
2,4,262144,57.86
2,4,524288,101.26
2,4,1048576,227.59
2,8,1,2.35
2,8,2,0.75
2,8,4,2.06
2,8,8,1.70
2,8,16,0.67
2,8,32,0.75
2,8,64,0.89
2,8,128,7.62
2,8,256,7.46
2,8,512,8.29
2,8,1024,12.96
2,8,2048,14.19
2,8,4096,24.17
2,8,8192,37.03
2,8,16384,13.73
2,8,32768,16.82
2,8,65536,29.27
2,8,131072,56.34
2,8,262144,109.84
2,8,524288,208.93
2,8,1048576,408.95
2,12,1,32.04
2,12,2,1.78
2,12,4,3.16
2,12,8,1.49
2,12,16,1.74
2,12,32,1.90
2,12,64,2.46
2,12,128,9.59
2,12,256,20.36
2,12,512,15.24
2,12,1024,15.79
2,12,2048,23.12
2,12,4096,33.50
2,12,8192,37.93
2,12,16384,25.41
2,12,32768,24.83
2,12,65536,38.61
2,12,131072,71.33
2,12,262144,136.43
2,12,524288,267.75
2,12,1048576,547.56
2,16,1,1.64
2,16,2,8.87
2,16,4,6.53
2,16,8,1.14
2,16,16,1.13
2,16,32,1.52
2,16,64,1.77
2,16,128,12.06
2,16,256,11.22
2,16,512,11.55
2,16,1024,12.34
2,16,2048,23.58
2,16,4096,34.48
2,16,8192,39.73
2,16,16384,22.46
2,16,32768,32.77
2,16,65536,58.95
2,16,131072,98.56
2,16,262144,202.12
2,16,524288,406.54
2,16,1048576,719.67
2,20,1,71.32
2,20,2,7.70
2,20,4,7.76
2,20,8,5.45
2,20,16,5.27
2,20,32,4.48
2,20,64,13.64
2,20,128,16.25
2,20,256,19.96
2,20,512,15.45
2,20,1024,22.63
2,20,2048,30.01
2,20,4096,50.58
2,20,8192,56.07
2,20,16384,31.85
2,20,32768,42.52
2,20,65536,69.72
2,20,131072,116.90
2,20,262144,232.66
2,20,524288,475.22
2,20,1048576,794.67
2,24,1,72.09
2,24,2,8.32
2,24,4,4.89
2,24,8,3.64
2,24,16,3.77
2,24,32,3.90
2,24,64,6.36
2,24,128,17.00
2,24,256,24.79
2,24,512,18.24
2,24,1024,24.69
2,24,2048,27.84
2,24,4096,54.94
2,24,8192,64.02
2,24,16384,39.67
2,24,32768,47.16
2,24,65536,78.38
2,24,131072,151.08
2,24,262144,273.10
2,24,524288,520.32
2,24,1048576,906.97
2,28,1,432.69
2,28,2,5.99
2,28,4,5.69
2,28,8,3.51
2,28,16,4.32
2,28,32,3.79
2,28,64,5.21
2,28,128,19.14
2,28,256,26.79
2,28,512,19.30
2,28,1024,26.63
2,28,2048,34.35
2,28,4096,55.44
2,28,8192,66.11
2,28,16384,37.95
2,28,32768,48.33
2,28,65536,77.43
2,28,131072,142.41
2,28,262144,271.41
2,28,524288,503.77
2,28,1048576,966.61
2,32,1,2250.25
2,32,2,6.41
2,32,4,7.90
2,32,8,3.38
2,32,16,2.66
2,32,32,2.49
2,32,64,4.14
2,32,128,18.11
2,32,256,18.97
2,32,512,19.51
2,32,1024,25.33
2,32,2048,43.07
2,32,4096,51.95
2,32,8192,69.02
2,32,16384,37.54
2,32,32768,50.08
2,32,65536,81.41
2,32,131072,140.72
2,32,262144,255.37
2,32,524288,485.90
2,32,1048576,938.85
2,36,1,413.73
2,36,2,5.47
2,36,4,10.67
2,36,8,5.32
2,36,16,4.25
2,36,32,4.98
2,36,64,5.05
2,36,128,20.15
2,36,256,21.32
2,36,512,24.09
2,36,1024,28.70
2,36,2048,46.71
2,36,4096,57.84
2,36,8192,84.05
2,36,16384,47.24
2,36,32768,55.19
2,36,65536,91.81
2,36,131072,151.32
2,36,262144,278.86
2,36,524288,552.96
2,36,1048576,1001.54
2,40,1,2560.65
2,40,2,4.35
2,40,4,13.70
2,40,8,4.98
2,40,16,3.87
2,40,32,4.38
2,40,64,5.52
2,40,128,20.64
2,40,256,20.60
2,40,512,24.37
2,40,1024,31.66
2,40,2048,50.23
2,40,4096,61.51
2,40,8192,78.10
2,40,16384,45.89
2,40,32768,61.18
2,40,65536,94.76
2,40,131072,169.42
2,40,262144,299.97
2,40,524288,590.33
2,40,1048576,1139.75
2,44,1,615.85
2,44,2,10.31
2,44,4,8.88
2,44,8,4.30
2,44,16,3.98
2,44,32,12.14
2,44,64,5.58
2,44,128,22.44
2,44,256,21.87
2,44,512,26.30
2,44,1024,31.87
2,44,2048,54.86
2,44,4096,66.19
2,44,8192,83.28
2,44,16384,49.52
2,44,32768,57.77
2,44,65536,95.21
2,44,131072,163.47
2,44,262144,309.95
2,44,524288,597.59
2,44,1048576,1178.52
2,48,1,2565.69
2,48,2,12.91
2,48,4,8.17
2,48,8,4.89
2,48,16,3.83
2,48,32,5.18
2,48,64,5.63
2,48,128,21.95
2,48,256,22.82
2,48,512,27.97
2,48,1024,34.80
2,48,2048,54.08
2,48,4096,74.70
2,48,8192,90.03
2,48,16384,51.00
2,48,32768,59.93
2,48,65536,92.39
2,48,131072,158.25
2,48,262144,293.48
2,48,524288,569.36
2,48,1048576,1153.69
5,4,1,2.21
5,4,2,0.38
5,4,4,0.30
5,4,8,0.31
5,4,16,0.36
5,4,32,0.32
5,4,64,0.47
5,4,128,4.41
5,4,256,7.63
5,4,512,4.67
5,4,1024,9.17
5,4,2048,9.46
5,4,4096,15.44
5,4,8192,26.57
5,4,16384,8.98
5,4,32768,14.03
5,4,65536,19.31
5,4,131072,30.15
5,4,262144,52.46
5,4,524288,102.97
5,4,1048576,203.89
5,8,1,1.79
5,8,2,0.87
5,8,4,4.31
5,8,8,0.74
5,8,16,0.73
5,8,32,0.82
5,8,64,0.93
5,8,128,7.81
5,8,256,7.56
5,8,512,8.10
5,8,1024,14.38
5,8,2048,15.14
5,8,4096,23.14
5,8,8192,34.07
5,8,16384,13.08
5,8,32768,20.82
5,8,65536,32.51
5,8,131072,51.49
5,8,262144,106.88
5,8,524288,208.96
5,8,1048576,405.56
5,12,1,35.50
5,12,2,1.93
5,12,4,7.48
5,12,8,1.96
5,12,16,1.75
5,12,32,1.72
5,12,64,3.04
5,12,128,11.34
5,12,256,18.64
5,12,512,18.63
5,12,1024,20.07
5,12,2048,23.83
5,12,4096,32.43
5,12,8192,46.57
5,12,16384,18.42
5,12,32768,23.60
5,12,65536,39.40
5,12,131072,70.05
5,12,262144,131.95
5,12,524288,252.80
5,12,1048576,558.22
5,16,1,1.50
5,16,2,1.38
5,16,4,7.37
5,16,8,1.23
5,16,16,1.43
5,16,32,1.73
5,16,64,1.54
5,16,128,11.22
5,16,256,11.01
5,16,512,11.99
5,16,1024,12.97
5,16,2048,19.42
5,16,4096,32.72
5,16,8192,46.07
5,16,16384,22.57
5,16,32768,33.89
5,16,65536,58.26
5,16,131072,105.88
5,16,262144,190.09
5,16,524288,369.81
5,16,1048576,696.36
5,20,1,59.82
5,20,2,5.69
5,20,4,5.89
5,20,8,2.90
5,20,16,3.88
5,20,32,3.96
5,20,64,5.23
5,20,128,14.33
5,20,256,16.63
5,20,512,14.89
5,20,1024,19.17
5,20,2048,23.83
5,20,4096,39.52
5,20,8192,49.47
5,20,16384,28.14
5,20,32768,38.46
5,20,65536,71.26
5,20,131072,128.01
5,20,262144,237.44
5,20,524288,458.26
5,20,1048576,865.69
5,24,1,47.46
5,24,2,9.43
5,24,4,4.21
5,24,8,3.48
5,24,16,3.95
5,24,32,3.98
5,24,64,7.66
5,24,128,16.74
5,24,256,19.94
5,24,512,16.12
5,24,1024,21.94
5,24,2048,23.30
5,24,4096,50.21
5,24,8192,66.83
5,24,16384,31.95
5,24,32768,43.01
5,24,65536,75.23
5,24,131072,143.07
5,24,262144,257.47
5,24,524288,500.31
5,24,1048576,921.27
5,28,1,58.38
5,28,2,13.74
5,28,4,5.02
5,28,8,3.32
5,28,16,3.57
5,28,32,3.76
5,28,64,5.83
5,28,128,16.98
5,28,256,23.21
5,28,512,18.07
5,28,1024,23.41
5,28,2048,26.14
5,28,4096,52.67
5,28,8192,68.57
5,28,16384,33.55
5,28,32768,47.78
5,28,65536,81.61
5,28,131072,154.85
5,28,262144,279.99
5,28,524288,526.22
5,28,1048576,984.99
5,32,1,7028.51
5,32,2,7.92
5,32,4,4.94
5,32,8,4.08
5,32,16,2.28
5,32,32,2.73
5,32,64,5.01
5,32,128,15.76
5,32,256,14.64
5,32,512,20.13
5,32,1024,20.38
5,32,2048,35.49
5,32,4096,43.65
5,32,8192,59.57
5,32,16384,34.97
5,32,32768,47.21
5,32,65536,81.32
5,32,131072,149.53
5,32,262144,284.66
5,32,524288,557.95
5,32,1048576,1072.44
5,36,1,7180.97
5,36,2,6.90
5,36,4,7.07
5,36,8,4.96
5,36,16,4.06
5,36,32,4.52
5,36,64,6.29
5,36,128,17.48
5,36,256,16.88
5,36,512,31.68
5,36,1024,22.04
5,36,2048,38.07
5,36,4096,52.16
5,36,8192,60.07
5,36,16384,37.03
5,36,32768,50.73
5,36,65536,83.62
5,36,131072,172.41
5,36,262144,332.83
5,36,524288,622.75
5,36,1048576,1274.69
5,40,1,1471.05
5,40,2,9.59
5,40,4,6.98
5,40,8,4.55
5,40,16,3.59
5,40,32,3.96
5,40,64,5.01
5,40,128,16.32
5,40,256,14.92
5,40,512,21.83
5,40,1024,22.22
5,40,2048,44.54
5,40,4096,45.82
5,40,8192,61.19
5,40,16384,42.60
5,40,32768,58.04
5,40,65536,100.13
5,40,131072,213.86
5,40,262144,423.13
5,40,524288,824.27
5,40,1048576,1625.52
5,44,1,1642.78
5,44,2,16.69
5,44,4,7.30
5,44,8,4.25
5,44,16,4.89
5,44,32,3.54
5,44,64,6.24
5,44,128,16.33
5,44,256,15.85
5,44,512,21.93
5,44,1024,22.81
5,44,2048,38.17
5,44,4096,46.80
5,44,8192,61.19
5,44,16384,41.15
5,44,32768,59.27
5,44,65536,104.00
5,44,131072,218.85
5,44,262144,417.29
5,44,524288,852.41
5,44,1048576,1660.10
5,48,1,1738.65
5,48,2,9.89
5,48,4,10.00
5,48,8,3.15
5,48,16,3.40
5,48,32,4.12
5,48,64,5.57
5,48,128,16.75
5,48,256,16.29
5,48,512,22.59
5,48,1024,26.50
5,48,2048,39.51
5,48,4096,48.23
5,48,8192,62.80
5,48,16384,42.17
5,48,32768,59.20
5,48,65536,110.23
5,48,131072,216.82
5,48,262144,436.28
5,48,524288,891.80
5,48,1048576,1718.20
